Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2014-11-18 00:00:00+05:30,356.10179225418676,356.90649437249175,351.7943116371414,353.54571533203125,1051506,0.0,0.0
2014-11-19 00:00:00+05:30,350.4690050385329,354.44513511780343,345.59346783484625,346.87152099609375,996890,0.0,0.0
2014-11-20 00:00:00+05:30,345.5460887985639,346.966141218284,334.65902024737625,342.5166320800781,1185308,0.0,0.0
2014-11-21 00:00:00+05:30,343.179334902065,349.5222472690849,342.1853097642821,347.7708435058594,684300,0.0,0.0
2014-11-24 00:00:00+05:30,348.38619997954,353.5930589466255,345.6880945547511,351.8890075683594,705101,0.0,0.0
2014-11-25 00:00:00+05:30,351.88900401479145,355.01310780707746,344.74138944298454,350.5635986328125,1024933,0.0,0.0
2014-11-26 00:00:00+05:30,347.72354321361854,352.64640389828094,346.01949161025954,350.9423522949219,746341,0.0,0.0
2014-11-27 00:00:00+05:30,348.38616909469766,350.94227482653605,341.8539342023798,344.88336181640625,1215317,0.0,0.0
2014-11-28 00:00:00+05:30,345.546079484938,352.93034031203587,345.546079484938,351.08428955078125,760299,0.0,0.0
2014-12-01 00:00:00+05:30,379.15406241978576,379.15406241978576,359.93602786603753,369.4030456542969,4537297,0.0,0.0
2014-12-02 00:00:00+05:30,370.16038485001434,370.6337357257816,363.43879663590997,367.6042785644531,733564,0.0,0.0
2014-12-03 00:00:00+05:30,369.7816500932205,370.9650270911564,364.1014405031281,365.85284423828125,529851,0.0,0.0
2014-12-04 00:00:00+05:30,366.75220812721784,369.024286276147,359.7939453221514,365.04815673828125,560011,0.0,0.0
2014-12-05 00:00:00+05:30,365.0481586367354,369.87634278521983,362.87072752728017,366.37353515625,858237,0.0,0.0
2014-12-08 00:00:00+05:30,367.32020814565936,368.1722337780987,359.0365694310343,360.8352966308594,567529,0.0,0.0
2014-12-09 00:00:00+05:30,359.74662389790785,360.6460020140691,350.37428342193374,351.1789855957031,632742,0.0,0.0
2014-12-10 00:00:00+05:30,348.67020109554124,366.1841813672253,348.67020109554124,365.04815673828125,1033149,0.0,0.0
2014-12-11 00:00:00+05:30,365.4268432248642,368.740299057214,356.9065282273932,364.8114929199219,626629,0.0,0.0
2014-12-12 00:00:00+05:30,363.20205048546603,367.0362091673275,350.84760658967014,353.9717102050781,552232,0.0,0.0
2014-12-15 00:00:00+05:30,351.03694003257124,353.11969509895425,343.65267914455865,347.0134582519531,577805,0.0,0.0
2014-12-16 00:00:00+05:30,344.59942898220487,346.1614810551517,335.7951144684727,340.8126220703125,723484,0.0,0.0
2014-12-17 00:00:00+05:30,338.20918037522006,341.3806368301452,326.61208461707747,336.0791015625,737187,0.0,0.0
2014-12-18 00:00:00+05:30,352.17303503199554,361.35605314704287,345.26212412676347,357.1432189941406,1135786,0.0,0.0
2014-12-19 00:00:00+05:30,362.58671655580207,364.85879464112907,354.16107800673433,356.52783203125,637858,0.0,0.0
2014-12-22 00:00:00+05:30,355.0130943137352,363.722760450648,353.11969114406196,361.5926818847656,589095,0.0,0.0
2014-12-23 00:00:00+05:30,362.58670586420266,363.5334074460935,353.214365981691,354.87109375,492420,0.0,0.0
2014-12-24 00:00:00+05:30,355.9598086599576,357.5692129682939,348.3861957097458,349.0962219238281,675773,0.0,0.0
2014-12-26 00:00:00+05:30,351.2262783063521,352.125656343606,344.9780422402146,347.6761474609375,387835,0.0,0.0
2014-12-29 00:00:00+05:30,349.3329492555408,356.19653701191663,347.9128966162907,354.0191345214844,351585,0.0,0.0
2014-12-30 00:00:00+05:30,355.013141333449,359.17862308021944,352.83573895635453,357.001220703125,340255,0.0,0.0
2014-12-31 00:00:00+05:30,356.3385015527673,363.8647913591343,354.4924506374047,361.3086853027344,575804,0.0,0.0
2015-01-01 00:00:00+05:30,360.9773033562346,362.1606803392947,357.66384780366633,359.5572509765625,269753,0.0,0.0
2015-01-02 00:00:00+05:30,359.55726451845544,367.7935801871713,359.55726451845544,362.3973693847656,623981,0.0,0.0
2015-01-05 00:00:00+05:30,363.53339563379575,368.8349300983296,362.3973422160247,365.3321228027344,551576,0.0,0.0
2015-01-06 00:00:00+05:30,361.8294210351593,362.9654458025066,349.52229826377356,352.83575439453125,519159,0.0,0.0
2015-01-07 00:00:00+05:30,353.0250560125541,357.28521363673866,350.27962687739927,354.63446044921875,397373,0.0,0.0
2015-01-08 00:00:00+05:30,359.74667381716966,359.74667381716966,349.096278868635,353.02508544921875,672501,0.0,0.0
2015-01-09 00:00:00+05:30,355.9598667243573,356.81189254203105,349.71162924300796,353.02508544921875,985975,0.0,0.0
2015-01-12 00:00:00+05:30,353.3563233914166,358.3265061048927,350.84757027615495,356.71710205078125,344364,0.0,0.0
2015-01-13 00:00:00+05:30,355.8178209673033,363.5334336373885,351.03696029968665,352.36236572265625,715002,0.0,0.0
2015-01-14 00:00:00+05:30,353.16707274773347,356.85923264863004,349.33294225501083,351.79437255859375,404068,0.0,0.0
2015-01-15 00:00:00+05:30,353.78241653645676,358.7999237019942,349.99560995384996,355.8651428222656,648144,0.0,0.0
2015-01-16 00:00:00+05:30,359.7466930753001,373.0005186096532,356.85926406887756,366.5629577636719,1387070,0.0,0.0
2015-01-19 00:00:00+05:30,368.4562483127919,374.42045641610224,368.4562483127919,373.4737548828125,913385,0.0,0.0
2015-01-20 00:00:00+05:30,375.8405448814246,377.6392721895507,369.63966079810956,372.62176513671875,603286,0.0,0.0
2015-01-21 00:00:00+05:30,373.56845298058715,386.7749228189821,369.6396471625207,385.2602233886719,1885665,0.0,0.0
2015-01-22 00:00:00+05:30,385.3075564195396,387.3903115241695,372.1484097794882,378.4439697265625,785747,0.0,0.0
2015-01-23 00:00:00+05:30,381.66272405335377,383.8401549526863,373.0004106502176,377.5919189453125,709214,0.0,0.0
2015-01-27 00:00:00+05:30,377.7339685214585,385.3075819253975,372.2904338873774,379.2960205078125,1306898,0.0,0.0
2015-01-28 00:00:00+05:30,387.57963831744877,414.4659586074298,382.4674553362125,410.1584777832031,6282139,0.0,0.0
2015-01-29 00:00:00+05:30,404.99895400955876,420.3355322844625,402.963551241795,418.2527770996094,3488597,0.0,0.0
2015-01-30 00:00:00+05:30,418.39481961708304,419.2468453520652,405.8983458672035,407.6497497558594,970722,0.0,0.0
2015-02-02 00:00:00+05:30,407.08174892487534,414.4660109536065,404.57299508761696,410.1112060546875,1106879,0.0,0.0
2015-02-03 00:00:00+05:30,412.6672565824699,424.50102758386583,407.60239681566395,409.2591247558594,2245302,0.0,0.0
2015-02-04 00:00:00+05:30,411.34189300389914,420.28823572001005,404.24163017874554,407.1290588378906,1392064,0.0,0.0
2015-02-05 00:00:00+05:30,408.88048297053376,408.88048297053376,391.31917693887766,395.531982421875,1040089,0.0,0.0
2015-02-06 00:00:00+05:30,403.2002074932982,404.2415850362366,387.2956320974689,394.4905700683594,1116247,0.0,0.0
2015-02-09 00:00:00+05:30,387.295636171806,399.1294063500509,387.295636171806,390.2777404785156,813004,0.0,0.0
2015-02-10 00:00:00+05:30,388.00563169572666,407.6496886379946,387.9582792841344,402.5375061035156,1092699,0.0,0.0
2015-02-11 00:00:00+05:30,405.4722818905919,410.6318171436835,400.5494509274702,403.53155517578125,1113419,0.0,0.0
2015-02-12 00:00:00+05:30,406.1350079019561,410.77384020934124,400.92814882629,403.0582275390625,1131467,0.0,0.0
2015-02-13 00:00:00+05:30,404.7148997082414,408.9750565472755,401.0700930788602,403.9575500488281,935029,0.0,0.0
2015-02-16 00:00:00+05:30,409.35383632274534,409.35383632274534,392.8339079019106,395.24798583984375,842771,0.0,0.0
2015-02-18 00:00:00+05:30,396.8099885280176,409.4484612607484,394.1118830628888,406.84503173828125,1093702,0.0,0.0
2015-02-19 00:00:00+05:30,411.67319877793045,419.1048121565704,407.83903994244656,409.68511962890625,1517003,0.0,0.0
2015-02-20 00:00:00+05:30,410.8685533238153,415.6020620026611,399.98148336247,412.1466064453125,1033950,0.0,0.0
2015-02-23 00:00:00+05:30,412.09922047663633,412.14657289419654,395.7212933375056,397.3780212402344,1004925,0.0,0.0
2015-02-24 00:00:00+05:30,398.7980286129105,403.72088823766336,395.72124857019963,399.93408203125,748836,0.0,0.0
2015-02-25 00:00:00+05:30,401.78015364027186,405.18828518169033,396.19461997321827,399.7447509765625,788068,0.0,0.0
2015-02-26 00:00:00+05:30,401.30688716712245,403.2949667249618,393.92262468491487,401.02288818359375,726024,0.0,0.0
2015-02-27 00:00:00+05:30,402.44291365367866,413.4719830971805,398.8454297231293,412.1466064453125,826541,0.0,0.0
2015-03-02 00:00:00+05:30,398.2774311083826,398.32475463867183,386.396307010321,390.51446533203125,1124323,0.0,0.0
2015-03-03 00:00:00+05:30,390.60908112933066,399.31871840748033,388.573678492597,393.7331848144531,719506,0.0,0.0
2015-03-04 00:00:00+05:30,402.0642022564182,402.0642022564182,387.67432562196996,389.4730529785156,655400,0.0,0.0
2015-03-05 00:00:00+05:30,390.04109204116605,393.4965473939048,378.9646708321237,384.12420654296875,959120,0.0,0.0
2015-03-09 00:00:00+05:30,382.4674422422211,384.0768465011414,374.1364798092025,378.3966369628906,648441,0.0,0.0
2015-03-10 00:00:00+05:30,380.9527719951777,385.59160471371246,378.39669464792513,383.7928771972656,657218,0.0,0.0
2015-03-11 00:00:00+05:30,386.9169812681884,386.9169812681884,376.7872619165283,378.5386657714844,410728,0.0,0.0
2015-03-12 00:00:00+05:30,380.10068077731273,385.0235405031979,378.91730381349794,383.03546142578125,349974,0.0,0.0
2015-03-13 00:00:00+05:30,384.3609019886364,385.82827811222467,376.0299383295367,377.497314453125,428548,0.0,0.0
2015-03-16 00:00:00+05:30,378.49129556224625,378.6806474423837,370.82303556437046,376.4085693359375,399268,0.0,0.0
2015-03-17 00:00:00+05:30,377.7339882130998,384.12422485580265,374.7045311371787,382.8935241699219,562431,0.0,0.0
2015-03-18 00:00:00+05:30,385.26027202144815,385.26027202144815,378.6806835876946,380.3847351074219,309016,0.0,0.0
2015-03-19 00:00:00+05:30,382.42018014794854,392.59722387207023,378.8700486162782,383.224853515625,1023111,0.0,0.0
2015-03-20 00:00:00+05:30,383.9822217475354,386.0649481878908,369.9710190175788,371.769775390625,461698,0.0,0.0
2015-03-23 00:00:00+05:30,373.47379626563543,375.461875484041,364.48013070283815,370.0183410644531,498876,0.0,0.0
2015-03-24 00:00:00+05:30,370.20765354112035,374.8938380734547,365.000794678989,366.6101989746094,408226,0.0,0.0
2015-03-25 00:00:00+05:30,367.4148939163786,372.95310401205194,364.4801132007104,369.6396484375,636108,0.0,0.0
2015-03-26 00:00:00+05:30,369.21366517248634,372.7164730395144,364.48015664463395,368.97698974609375,1419196,0.0,0.0
2015-03-27 00:00:00+05:30,368.882256106033,374.5151419296402,364.4800996418137,371.9117126464844,670005,0.0,0.0
2015-03-30 00:00:00+05:30,373.94715448834535,376.2665851042467,366.5155407032167,370.49169921875,420532,0.0,0.0
2015-03-31 00:00:00+05:30,371.91167884127816,376.7398621239315,369.7342481222984,370.7283020019531,438421,0.0,0.0
2015-04-01 00:00:00+05:30,370.5390173168917,373.2371227778313,366.70488721890064,369.5923156738281,452828,0.0,0.0
2015-04-06 00:00:00+05:30,373.9471061419649,382.84609478840156,370.16030000381846,382.0887451171875,904638,0.0,0.0
2015-04-07 00:00:00+05:30,382.94081481331926,388.8103765597051,380.100709882689,384.92889404296875,636179,0.0,0.0
2015-04-08 00:00:00+05:30,385.8756115347021,389.4730663715007,382.94083054097564,385.7336120605469,534912,0.0,0.0
2015-04-09 00:00:00+05:30,388.1477024792985,388.1477024792985,376.9292813977247,378.63336181640625,756901,0.0,0.0
2015-04-10 00:00:00+05:30,378.39662074138766,384.8815032400581,377.78124162162607,379.2012939453125,969396,0.0,0.0
2015-04-13 00:00:00+05:30,379.6273432640824,396.14729781291305,379.6273432640824,392.7391662597656,1399618,0.0,0.0
