Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2014-11-18 00:00:00+05:30,240.93390356742748,246.41460768018754,236.97260785647435,241.44943237304688,1254708,0.0,0.0
2014-11-19 00:00:00+05:30,242.01920128504844,243.05020551440825,231.84462232135832,234.5849609375,1261422,0.0,0.0
2014-11-20 00:00:00+05:30,233.8795266854546,236.56561588861533,230.92211076064723,233.41827392578125,1010114,0.0,0.0
2014-11-21 00:00:00+05:30,233.44543070849397,238.70908448445823,233.44543070849397,235.83306884765625,817331,0.0,0.0
2014-11-24 00:00:00+05:30,236.3485844699746,242.94169365492974,235.04622676827938,240.0114288330078,1255147,0.0,0.0
2014-11-25 00:00:00+05:30,240.4184043771515,241.09670789751289,230.13529953776302,237.54238891601562,1183846,0.0,0.0
2014-11-26 00:00:00+05:30,237.5152578435189,245.68205121193114,234.53071710009232,243.02308654785156,773474,0.0,0.0
2014-11-27 00:00:00+05:30,244.7324244229554,250.53870461631317,244.08124558382585,248.66659545898438,1564523,0.0,0.0
2014-11-28 00:00:00+05:30,250.59299660647935,250.9185727111672,246.93015207587393,248.80226135253906,768434,0.0,0.0
2014-12-01 00:00:00+05:30,246.19756251849358,248.96505264554477,240.41840686359174,241.4765625,446970,0.0,0.0
2014-12-02 00:00:00+05:30,243.5385708402423,255.06975620251802,240.9881583939731,253.3875732421875,910862,0.0,0.0
2014-12-03 00:00:00+05:30,254.03874268320425,257.4573844897053,251.32550230206294,254.1743927001953,994481,0.0,0.0
2014-12-04 00:00:00+05:30,255.0426373658266,255.4224894415666,245.57348681435047,247.33709716796875,591014,0.0,0.0
2014-12-05 00:00:00+05:30,248.47665666076978,253.30618168328473,246.00761813601068,251.2169952392578,627755,0.0,0.0
2014-12-08 00:00:00+05:30,249.2634939445168,250.40305022534943,241.53080204083565,242.50758361816406,758491,0.0,0.0
2014-12-09 00:00:00+05:30,240.74398833540747,246.79447087073302,231.8446415899368,233.14697265625,650642,0.0,0.0
2014-12-10 00:00:00+05:30,231.87173642934442,236.94546334429612,231.87173642934442,234.91055297851562,458639,0.0,0.0
2014-12-11 00:00:00+05:30,234.42217560417183,237.13538942575175,230.7593049395283,234.09657287597656,552280,0.0,0.0
2014-12-12 00:00:00+05:30,234.39502426264966,240.33698066836573,233.0112926815964,234.09657287597656,820460,0.0,0.0
2014-12-15 00:00:00+05:30,233.82530228700605,237.8408746427475,230.73223565424433,235.77883911132812,405735,0.0,0.0
2014-12-16 00:00:00+05:30,233.87954131620629,239.27884473107767,223.75923799738294,225.6856231689453,510726,0.0,0.0
2014-12-17 00:00:00+05:30,226.28253080313908,229.53839839329382,213.72032657648742,224.38327026367188,1047666,0.0,0.0
2014-12-18 00:00:00+05:30,225.19726693770096,236.02299946048944,225.19726693770096,234.96484375,692211,0.0,0.0
2014-12-19 00:00:00+05:30,237.29820822695078,238.54629001741876,229.619818085743,231.16635131835938,358341,0.0,0.0
2014-12-22 00:00:00+05:30,231.4647772638935,240.82537632567013,230.94924846229935,238.84474182128906,892965,0.0,0.0
2014-12-23 00:00:00+05:30,239.8486427826576,242.290530290335,236.29432355571072,240.2013702392578,850237,0.0,0.0
2014-12-24 00:00:00+05:30,244.7324645568998,244.7324645568998,235.58891465089567,237.37962341308594,1637894,0.0,0.0
2014-12-26 00:00:00+05:30,238.5734333311669,239.3059862385883,232.76712606426497,234.557861328125,280051,0.0,0.0
2014-12-29 00:00:00+05:30,235.7245313663632,237.94936800157507,232.36013840479023,233.3097686767578,269739,0.0,0.0
2014-12-30 00:00:00+05:30,233.33687819473437,235.50746534271877,231.79034518690872,233.4996795654297,476953,0.0,0.0
2014-12-31 00:00:00+05:30,234.20511189920663,240.52692074265843,232.98418161098337,239.27883911132812,556315,0.0,0.0
2015-01-01 00:00:00+05:30,239.57730052086555,241.58508641783573,238.0578920938328,239.63157653808594,575332,0.0,0.0
2015-01-02 00:00:00+05:30,239.7943390666221,241.6935995039381,235.56171676132362,236.29429626464844,390750,0.0,0.0
2015-01-05 00:00:00+05:30,236.0500952219657,241.61219985731412,236.0500952219657,237.1896514892578,664332,0.0,0.0
2015-01-06 00:00:00+05:30,235.83304630303752,236.2942990820654,224.65458760371044,226.1739959716797,892644,0.0,0.0
2015-01-07 00:00:00+05:30,222.48402196198168,231.6275571724733,222.48402196198168,229.89109802246094,431581,0.0,0.0
2015-01-08 00:00:00+05:30,231.70892234950074,233.39113189583492,228.50733128322082,231.0034942626953,446490,0.0,0.0
2015-01-09 00:00:00+05:30,232.251576127382,234.1236850293815,228.01895425720141,230.75929260253906,479740,0.0,0.0
2015-01-12 00:00:00+05:30,230.62370152151624,232.14311010344676,227.53063500616585,228.2089385986328,557619,0.0,0.0
2015-01-13 00:00:00+05:30,227.2593247909139,232.06172631079414,227.23220011319316,230.8136444091797,1040978,0.0,0.0
2015-01-14 00:00:00+05:30,230.32523605648396,236.21291728186452,227.04224366820165,230.0539093017578,743308,0.0,0.0
2015-01-15 00:00:00+05:30,232.79428263345213,237.32535690792457,229.23996337163362,235.3989715576172,886964,0.0,0.0
2015-01-16 00:00:00+05:30,235.39897495605942,236.78270679875212,230.8950252915642,231.68185424804688,509557,0.0,0.0
2015-01-19 00:00:00+05:30,231.98028945350714,237.67804449160352,230.35235563244217,230.78648376464844,811995,0.0,0.0
2015-01-20 00:00:00+05:30,231.38338085448075,233.28264137703152,229.59264569446697,230.1895751953125,476930,0.0,0.0
2015-01-21 00:00:00+05:30,230.89500329185714,233.55396802232758,229.02286744290024,229.99964904785156,983646,0.0,0.0
2015-01-22 00:00:00+05:30,230.24383889347627,232.52295166260842,224.73600970600324,226.9065704345703,424190,0.0,0.0
2015-01-23 00:00:00+05:30,228.20889584485886,230.48800829077453,223.08090617717826,225.8755340576172,961372,0.0,0.0
2015-01-27 00:00:00+05:30,226.01121184870863,227.50349565865665,219.4994897795895,220.99176025390625,1298270,0.0,0.0
2015-01-28 00:00:00+05:30,220.99175133132906,224.70887169785954,216.86765418624907,218.92970275878906,1331345,0.0,0.0
2015-01-29 00:00:00+05:30,218.658378641937,225.14297585311954,216.73199341765587,223.2437286376953,1238050,0.0,0.0
2015-01-30 00:00:00+05:30,224.30184297987017,226.55383068717333,222.13126928898842,222.75531005859375,492135,0.0,0.0
2015-02-02 00:00:00+05:30,220.31345231519256,227.09648766726255,220.31345231519256,222.04991149902344,673219,0.0,0.0
2015-02-03 00:00:00+05:30,223.10806908840667,227.50349310439037,221.3444718801488,225.03445434570312,1088765,0.0,0.0
2015-02-04 00:00:00+05:30,227.2049950278082,229.75543425453876,224.24760571771603,225.71273803710938,1201060,0.0,0.0
2015-02-05 00:00:00+05:30,225.84838732702698,230.3794609694507,219.36380393179448,220.964599609375,669085,0.0,0.0
2015-02-06 00:00:00+05:30,221.4258763223526,223.21659823462738,212.77070485478782,214.1001739501953,790889,0.0,0.0
